screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,hashtags,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
ZeldaMUSIC_1,1362458402,2017-06-10T08:56:26Z,873463859067146240,Happy PRIDE month! 🌈 #PrideMonth https://t.co/byGybpsUwv,0,1,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,873463840167653376,http://pbs.twimg.com/media/DB8qvB1XcAALm47.jpg,https://twitter.com/ZeldaMUSIC_1/status/873463859067146240/photo/1,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
Lee_WhyteO2,1006179522,2017-06-10T08:56:21Z,873463834635366401,"Being gay is apart of my identity
It does not need 2b accepted in society
I accept me &amp; thats more than enough 4me #Pride2017 #PrideMonth 🌈🌈",0,2,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,Pride2017 PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
CrusperoGian,716925372202258432,2017-06-10T08:54:27Z,873463359353507840,"happy pride month
#PrideMonth https://t.co/aeSibCndgv",1,1,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,873463250754469893,http://pbs.twimg.com/media/DB8qMuGUAAUse13.jpg,https://twitter.com/CrusperoGian/status/873463359353507840/photo/1,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
Hannahlcanfly,184885873,2017-06-10T08:54:24Z,873463347911557121,All set up and ready for canterbury pride #PrideMonth,0,0,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,PrideMonth,17cd88de6c977e69,city,Canterbury,"Canterbury, England",GB,United Kingdom,1.043809 1.136462 1.136462 1.043809 51.2532603 51.2532603 51.3002514 51.3002514,Polygon
AndersonTw93,870763495461199873,2017-06-10T08:52:43Z,873462920457453569,"Qual a sua orientação sexual ?

1-Gay
2-Lésbica
3-Bissexual 
4-Heterossexual 
5-Bababook

#Pride2017 #PrideMonth https://t.co/kMs1OhCXaV",0,0,FALSE,NA,FALSE,NA,NA,NA,pt,Twitter Web Client,873462842514649088,http://pbs.twimg.com/media/DB8p09SWsAA0e46.jpg,https://twitter.com/AndersonTw93/status/873462920457453569/photo/1,NA,NA,NA,NA,Pride2017 PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
zerozavec,178696791,2017-06-10T08:52:07Z,873462773224689664,Today we celebrate Asexual Pride! #loveislove #lovewins #pridemonth,3,16,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,loveislove lovewins pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
AndrewsNature,23746064,2017-06-10T08:51:57Z,873462729478070272,#Pride2017  #PrideMonth https://t.co/JLlkyYoVUe,0,0,TRUE,873449666867863554,FALSE,NA,NA,NA,und,Twitter Web Client,NA,NA,NA,twitter.com/ItGetsBetter/s…,https://twitter.com/ItGetsBetter/status/873449666867863554,NA,NA,Pride2017 PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
sellthestars,2375894281,2017-06-10T08:50:00Z,873462238362947584,sad but gay #pridemonth https://t.co/gi831jCrKR,0,1,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,873462216892309506,http://pbs.twimg.com/media/DB8pQiqXYAI1wcH.jpg,https://twitter.com/sellthestars/status/873462238362947584/photo/1,NA,NA,NA,NA,pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
2tiired,820958449605427200,2017-06-10T08:43:19Z,873460557671784448,#tweetclips girls/girls/boys von panic! at the disco wegen #pridemonth 💖,3,3,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Lite,NA,NA,NA,NA,NA,NA,NA,tweetclips pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
2tiired,820958449605427200,2017-06-10T08:43:19Z,873460557671784448,#tweetclips girls/girls/boys von panic! at the disco wegen #pridemonth 💖,3,3,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Lite,NA,NA,NA,NA,NA,NA,NA,tweetclips pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
OneofAKind224,1409477820,2017-06-10T08:42:15Z,873460287671869440,"#pridemonth #pride2017 #pride #imvuedit #edit ⬇ Read More ⬇
💗🌹💗🌹💗🌹💗🌹💗🌹
✅ Credits ✅
✔ #imvumodel… https://t.co/YOgNk8TwVY",0,0,FALSE,NA,FALSE,NA,NA,NA,en,Instagram,NA,NA,NA,instagram.com/p/BVJxnIAlYJL/,https://www.instagram.com/p/BVJxnIAlYJL/,NA,NA,pridemonth pride2017 pride imvuedit edit imvumodel,NA,NA,NA,NA,NA,NA,NA,NA
CreativeWayTuts,630042361,2017-06-10T08:40:43Z,873459904488423424,The CreativeWayTuts Mag est sorti de presse! https://t.co/9WYtQf15Ej Les unes d'aujourd'hui via @paulund #seo #pridemonth,0,0,FALSE,NA,FALSE,NA,NA,NA,fr,Paper.li,NA,NA,NA,paper.li/CreativeWayTut…,http://paper.li/CreativeWayTuts/1399808435?edition_id=7d2ef4c0-4db8-11e7-915b-0cc47a0d164b,paulund,24149025,seo pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
eytchemcee,4304579296,2017-06-10T08:39:38Z,873459631217008640,Happy pride month #pridemonth #lovewins,0,2,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,pridemonth lovewins,NA,NA,NA,NA,NA,NA,NA,NA
ritagdr,2700598646,2017-06-10T08:38:05Z,873459240924573696,@colinskyes FROCIO #PrideMonth,0,1,FALSE,NA,FALSE,873458710789718021,4894615360,colinskyes,en,Twitter for Android,NA,NA,NA,NA,NA,colinskyes,4894615360,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
AliceDepase,418843142,2017-06-10T08:37:59Z,873459213103759361,Oggi anche Google si colora #loveislove #pridemonth https://t.co/flXJTMs55Z,0,0,FALSE,NA,FALSE,NA,NA,NA,it,Twitter for Android,873459183340974080,http://pbs.twimg.com/media/DB8mf9zXcAASVcv.jpg,https://twitter.com/AliceDepase/status/873459213103759361/photo/1,NA,NA,NA,NA,loveislove pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
LonelyLintu,855281563,2017-06-10T08:37:54Z,873459192920776704,"Happy asexual pride day 😊💜 almost 2 years now since I came out on twitter, thank you all for being lovely abt it 😘 #acelove #PrideMonth",0,4,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,acelove PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
m_xrf,514673918,2017-06-10T08:37:34Z,873459109391093760,"@kudanai @kanneliburo 🙌🏾
Yay #PrideMonth
|🏳️‍🌈",0,2,FALSE,NA,FALSE,873458484540350464,14647484,kudanai,und,Twitter for iPhone,NA,NA,NA,NA,NA,kudanai kanneliburo,14647484 4554398477,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
lovemafrica,986160032,2017-06-10T08:37:30Z,873459093813559296,"Via @africaalive_Ke 
Be proud of who you are and never be afraid to show your true colours. #PrideMonth  #Pride2017 https://t.co/lxiUkgCwJ9",2,1,TRUE,873233991645761537,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/africaalive_Ke…,https://twitter.com/africaalive_Ke/status/873233991645761537,africaalive_Ke,164658037,PrideMonth Pride2017,NA,NA,NA,NA,NA,NA,NA,NA
jbmguerra,786644533,2017-06-10T08:36:56Z,873458948887556097,No one should be tearing you down for who you are. #Pride2017 #PrideMonth,1,6,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,Pride2017 PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
mrsspucky,38177106,2017-06-10T08:36:51Z,873458929627521025,Love is Love. ❤️👩‍❤️‍👩👨‍❤️‍👨🏳️‍🌈🦄 #CSDBielefeld #Bielefeld #Liebefeld #LoveIsLove #LoveWins #CSD #pridemonth #pride https://t.co/OP8bJdFsPI,2,6,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,873458921020719104,http://pbs.twimg.com/media/DB8mQslWAAA51nw.jpg,https://twitter.com/mrsspucky/status/873458929627521025/photo/1,NA,NA,NA,NA,CSDBielefeld Bielefeld Liebefeld LoveIsLove LoveWins CSD pridemonth pride,NA,NA,NA,NA,NA,NA,NA,NA
BlakeOakey,28220503,2017-06-10T08:36:35Z,873458862392696836,"Searches traditional marriage on fb. 
Aggressively likes each post with the Pride rainbow reaction 🏳️‍🌈🌈#PrideMonth",1,10,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
carliforniaaaaa,174133323,2017-06-10T08:36:20Z,873458799381590017,And now im giving away 🌈  reacts to all my fb friends.  Welcome to #PrideMonth U homophobes can choke. Bye! Haha,1,6,FALSE,NA,FALSE,873455907455119360,174133323,carliforniaaaaa,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
Turningcam,2333705269,2017-06-10T08:36:05Z,873458737188655104,"I can't help falling in love with you.
#pridemonth #LGBT 🏳️‍🌈 https://t.co/vUUS8CbuWQ",0,1,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,873458726048608256,http://pbs.twimg.com/media/DB8mFWQXsAA88WB.jpg,https://twitter.com/Turningcam/status/873458737188655104/photo/1,NA,NA,NA,NA,pridemonth LGBT,NA,NA,NA,NA,NA,NA,NA,NA
KyivPride2017,860231251634081793,2017-06-10T08:31:59Z,873457705062735872,That's how our morning coffee during the #PrideMonth should look every day! 🌈😄 #Pride2017 #LGBTPrideMonth https://t.co/lpygFLwS3N,1,2,TRUE,873420376973488133,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/pexwas_duses/s…,https://twitter.com/pexwas_duses/status/873420376973488133,NA,NA,PrideMonth Pride2017 LGBTPrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
museummedia,31063958,2017-06-10T08:31:58Z,873457699618476032,The latest The Museummedia Daily! https://t.co/DHLgJWrzYP Thanks to @mia_out @iheartncm #pridemonth #marisamerz,0,1,FALSE,NA,FALSE,NA,NA,NA,en,Paper.li,NA,NA,NA,paper.li/museummedia?ed…,http://paper.li/museummedia?edition_id=427901f0-4db7-11e7-bb1e-0cc47a0d1609,mia_out iheartncm,20431901 43343908,pridemonth marisamerz,NA,NA,NA,NA,NA,NA,NA,NA
Ema_Marjanovic,3012191438,2017-06-10T08:31:04Z,873457472807116800,#PrideMonth Happy asexual pride day! Even though I'm not happy nor proud of it 😔 you can't tell cause b&amp;w but I hav… https://t.co/sfbSWu4c6O,0,1,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873457472807116800,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
IanHallard,368973636,2017-06-10T08:31:00Z,873457456961204224,A cast of 20 performing coming out stories: funny and touching. All in aid of @switchboardLGBT. #PrideMonth https://t.co/bKI9pfbCJT,19,51,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,switchboard.lgbt/outings,http://www.switchboard.lgbt/outings,switchboardLGBT,19642497,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
aaldren_,1537951777,2017-06-10T08:30:42Z,873457381824319489,"When you support the Pride Month, you're supporting the equality right? Not just the mere genders, am I right?

#PrideMonth",0,4,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
akeemdelacerna_,2801643686,2017-06-10T08:29:26Z,873457061715091456,#PrideMonth,0,8,FALSE,NA,FALSE,NA,NA,NA,und,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
uvek_drugacija,820971043,2017-06-10T08:26:34Z,873456341339262976,"Hej drugari, srećan Prajd! ❤💛💚💙💜
@zagrebpride 
#LoveIsLove #Pride2017 #pridemonth",0,3,FALSE,NA,FALSE,NA,NA,NA,und,Twitter for Android,NA,NA,NA,NA,NA,zagrebpride,49747689,LoveIsLove Pride2017 pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
imarvingers,2231353718,2017-06-10T08:25:08Z,873455979135868929,"But right now, all we need to do is just be ourselves and show to the world that we are worthy. #Pride2017 #PrideMonth",5,9,FALSE,NA,FALSE,873452417832046592,2231353718,imarvingers,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,Pride2017 PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
mightynikka,2526845052,2017-06-10T08:23:21Z,873455533860073473,@clarfrias naka relate si aq 😂😭 #PrideMonth,0,0,FALSE,NA,FALSE,NA,100501420,clarfrias,tl,Twitter for iPhone,NA,NA,NA,NA,NA,clarfrias,100501420,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
ChemPubSoc_Euro,778956184170729472,2017-06-10T08:23:01Z,873455449445715968,June is considered #PrideMonth. Editor @joe_biochemphys recently wrote for @SciInSchool #LGBTScientists. #Pride2017… https://t.co/hCwJm57VeX,0,1,FALSE,NA,FALSE,NA,NA,NA,en,Buffer,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873455449445715968,joe_biochemphys SciInSchool,1563755312 2885756487,PrideMonth LGBTScientists Pride2017,NA,NA,NA,NA,NA,NA,NA,NA
_adjazzcent,847832125546024963,2017-06-10T08:23:01Z,873455446144671744,lovin' the pride reaction on facebook #Pride2017 #PrideMonth,0,1,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,Pride2017 PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
AChrisMe,2437200528,2017-06-10T08:22:23Z,873455290015825920,#Pridemonth🌈💕 https://t.co/pY4rOUcSro,0,0,FALSE,NA,FALSE,NA,NA,NA,und,Facebook,NA,NA,NA,fb.me/sDcP7IEv,http://fb.me/sDcP7IEv,NA,NA,Pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
geeordon,1557855320,2017-06-10T08:22:15Z,873455256163631104,"First ever Pride March on Guam👭👬
Never be ashamed of who you are!

#guamlgbtpride #pridemonth https://t.co/j4VWrMpWX0",21,79,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,873455231295672321,http://pbs.twimg.com/media/DB8i57SV0AEL5KA.jpg,https://twitter.com/geeordon/status/873455256163631104/photo/1,NA,NA,NA,NA,guamlgbtpride pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
callmeelyca,2751405229,2017-06-10T08:21:31Z,873455071996002304,Shocks napanood ko na pala. Huhu. Kayo nalang please :( @clarfrias @Sachzna1 #ManilaFeels #PrideMonth All the love guys xx,0,1,FALSE,NA,FALSE,NA,NA,NA,tl,Twitter Web Client,NA,NA,NA,NA,NA,clarfrias Sachzna1,100501420 784528278,ManilaFeels PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
HSPodNetwork,846306481511288841,2017-06-10T08:21:00Z,873454940135374848,"Chely Wright tells Gearóid about being the first major #CountryMusic star to come out

#podernfamily #PrideMonth… https://t.co/MGhsNbEGTF",0,0,FALSE,NA,FALSE,NA,NA,NA,en,TweetDeck,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873454940135374848,NA,NA,CountryMusic podernfamily PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
francosoup,28197830,2017-06-10T08:20:00Z,873454690616442880,Theresa May is celebrating #PrideMonth by forming a coalition gov't with politicians who dehumanise and restrict the rights of LGBT people.,9,22,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
Pagemakers77,199585548,2017-06-10T08:18:58Z,873454427889442816,The latest The Pagemakers Daily! https://t.co/pjxFMNuUm8 #nbafinals #pridemonth,0,0,FALSE,NA,FALSE,NA,NA,NA,en,Paper.li,NA,NA,NA,paper.li/Pagemakers77/1…,http://paper.li/Pagemakers77/1311081579?edition_id=71b583f0-4db5-11e7-9b09-0cc47a0d15fd,NA,NA,nbafinals pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
lexquartz,782527190936215552,2017-06-10T08:18:31Z,873454314311647233,"No matter Gay, Straight or Bi, Lesbian, Transgendered life

(Album cover made by me ❤)
#BornThisWay
#LGBT… https://t.co/1AIuvKHRZ3",0,0,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873454314311647233,NA,NA,BornThisWay LGBT,NA,NA,NA,NA,NA,NA,NA,NA
HertsAUG,274451513,2017-06-10T08:16:30Z,873453806448762880,The latest HAUG Tech News! https://t.co/5DfEZ45Vg3 Thanks to @recantha @chrisblizzard #pridemonth #ux,0,0,FALSE,NA,FALSE,NA,NA,NA,en,Paper.li,NA,NA,NA,paper.li/HertsAUG/13160…,http://paper.li/HertsAUG/1316031399?edition_id=196358d0-4db5-11e7-9fca-002590a5ba2d,recantha chrisblizzard,144817496 12811302,pridemonth ux,NA,NA,NA,NA,NA,NA,NA,NA
DiversityArch,860179701641478144,2017-06-10T08:15:49Z,873453635497283584,"""Любов"" = ""love"" in Ukrainian ❤️ Love each other, fight for your rights and be who you are 🌈 shoutout to this adora… https://t.co/y17K1n1HQO",2,4,TRUE,873312121081212928,FALSE,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873453635497283584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kostisbitsios,364865864,2017-06-10T08:15:36Z,873453581105496065,@Apotis4stis5 ΤηνμέραπουστηνΑθήνα γιορτάζουμε το 🌈#Pride2017 #PrideMonth #AthensPride #Athens_Pride #JudyGarland… https://t.co/u2UMJRuIEy,0,0,FALSE,NA,FALSE,873446281158561796,333907805,Apotis4stis5,el,Twitter Web Client,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873453581105496065,Apotis4stis5,333907805,Pride2017 PrideMonth AthensPride Athens_Pride JudyGarland,NA,NA,NA,NA,NA,NA,NA,NA
juliapolikoff,227448231,2017-06-10T08:15:36Z,873453580807700480,happy #PrideMonth https://t.co/NCinyGCOq9,1,3,TRUE,846220807349157888,FALSE,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,twitter.com/iasipallcaps/s…,https://twitter.com/iasipallcaps/status/846220807349157888,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
rockthepaperart,200505565,2017-06-10T08:10:41Z,873452344788123648,@LittleMix #power #littlemix #JadeThirlwall #diva #pridemonth #pride #rainbow #queen ❤️💛💚💙💜 You're the best Jade! https://t.co/SB2PxmlnRf,1,0,FALSE,NA,FALSE,NA,380399508,LittleMix,en,Twitter for iPhone,873452313028870144,http://pbs.twimg.com/media/DB8gQD5UQAA_k53.jpg,https://twitter.com/rockthepaperart/status/873452344788123648/photo/1,NA,NA,LittleMix,380399508,power littlemix JadeThirlwall diva pridemonth pride rainbow queen,NA,NA,NA,NA,NA,NA,NA,NA
jfrylnz,2197392793,2017-06-10T08:10:24Z,873452274986622976,Pride reaction on fb should be the new additional reaction! Not just for a month 🙋 #PrideMonth,0,7,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
DamonFrancisUK,113596535,2017-06-10T08:09:35Z,873452067284811779,Ironic that during #LGBT  #PrideMonth our political leaders partner with an anti gay marriage party in order to stay in power.,0,1,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,LGBT PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
CongmonMatthieu,2832897528,2017-06-10T08:09:09Z,873451957116993536,#PrideMonth shout out to the bi's you aint have to pick a side https://t.co/R0jwmCBYiw,12,133,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,873451937072529409,http://pbs.twimg.com/media/DB8f6LWVwAE6jc4.jpg,https://twitter.com/CongmonMatthieu/status/873451957116993536/photo/1,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
DavidJimenezU,2978643977,2017-06-10T08:08:22Z,873451762157539331,Así amanece hoy Santurce (Vizcaya). #PrideMonth #StopLGTBIfobia https://t.co/kvv5HuPTLM,18,34,FALSE,NA,FALSE,NA,NA,NA,es,TweetDeck,873451574537965569,http://pbs.twimg.com/media/DB8flEzXUAEyruj.jpg,https://twitter.com/DavidJimenezU/status/873451762157539331/photo/1,NA,NA,NA,NA,PrideMonth StopLGTBIfobia,NA,NA,NA,NA,NA,NA,NA,NA
Dumb_Obliviate,550015113,2017-06-10T08:06:41Z,873451337551400960,So... Polish LGBTQ+ organisation's office was devastated by some nazis. This is just fuckin' not fair &amp; sad.… https://t.co/3rM1jogq21,3,4,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873451337551400960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
trendhombre,17209091,2017-06-10T08:05:14Z,873450972571422720,"En el #PrideMonth, éstas marcas de moda han hecho de sus campañas un grito a favor de la igualdad… https://t.co/LimGYOqa78",2,8,FALSE,NA,FALSE,NA,NA,NA,es,TweetPublishedPost,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873450972571422720,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
kostisbitsios,364865864,2017-06-10T08:02:06Z,873450185791328256,@insecurespice @Athens_Pride Τότε καλή επιτυχία στα μαθήματά σου #Pride2017 #PrideMonth #AthensPride @Athens_Pride… https://t.co/O27oHjUyBv,0,0,FALSE,NA,FALSE,873448402411028480,389490868,insecurespice,el,Twitter Web Client,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873450185791328256,insecurespice Athens_Pride Athens_Pride,389490868 19903786 19903786,Pride2017 PrideMonth AthensPride,NA,NA,NA,NA,NA,NA,NA,NA
LeT_NotOnlyLesb,2270301583,2017-06-10T08:00:08Z,873449688921505792,"Oggi c'è il Roma Pride! Non mancate!
#OndaPride2017 #Pride2017 #Pridemonth #RomaPride... https://t.co/bqesfp9oLK",2,1,FALSE,NA,FALSE,NA,NA,NA,it,Facebook,NA,NA,NA,fb.me/8PUqa2MMW,http://fb.me/8PUqa2MMW,NA,NA,OndaPride2017 Pride2017 Pridemonth RomaPride,NA,NA,NA,NA,NA,NA,NA,NA
nemzetikonyvtar,203006108,2017-06-10T07:57:33Z,873449037277605889,The latest The Nat. Széchényi Library Daily! https://t.co/DCPqV4PH0G Thanks to @NYPL_Archives @nlagovau @bibjuufpr #pridemonth #libchat,0,0,FALSE,NA,FALSE,NA,NA,NA,ro,Paper.li,NA,NA,NA,paper.li/nemzetikonyvta…,http://paper.li/nemzetikonyvtar/library?edition_id=7426d970-4db2-11e7-91bf-0cc47a0d1605,NYPL_Archives nlagovau bibjuufpr,47741754 42354375 128007672,pridemonth libchat,NA,NA,NA,NA,NA,NA,NA,NA
NaelleDlp,3792403522,2017-06-10T07:57:24Z,873449003110805504,#Pride2017 #PrideMonth https://t.co/m1CLjfbFhd,0,2,FALSE,NA,FALSE,NA,NA,NA,und,Twitter for Android,873448981828947968,http://pbs.twimg.com/media/DB8dOKNXUAAipZZ.jpg,https://twitter.com/NaelleDlp/status/873449003110805504/photo/1,NA,NA,NA,NA,Pride2017 PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
RaccoonKhai,766691098534162432,2017-06-10T07:56:36Z,873448801129840640,Showing my Pride Colors~ #pride #PrideMonth #PrideForever https://t.co/9cEWu94Sej,0,1,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,873448539015139328,http://pbs.twimg.com/media/DB8c0YmU0AAvaYW.jpg,https://twitter.com/RaccoonKhai/status/873448801129840640/photo/1,NA,NA,NA,NA,pride PrideMonth PrideForever,NA,NA,NA,NA,NA,NA,NA,NA
Phenominal_213,702510902583521280,2017-06-10T07:56:34Z,873448790681763840,Happy #PrideMonth Bayolas! 😂👭💁👌💝💘🌈,0,0,FALSE,NA,FALSE,NA,NA,NA,in,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
MirrorMrorriM,983416970,2017-06-10T07:54:32Z,873448278737784832,"La Gabbia D'Oro https://t.co/Gx1NT67Ocq
#lagabbiadoro #PrideMonth #fantasy #ebook #horror #Amazon #KindleUnlimited #selfpublishing",0,0,FALSE,NA,FALSE,NA,NA,NA,it,Twitter for Android,NA,NA,NA,amazon.it/dp/B01MQCN0VZ/…,https://www.amazon.it/dp/B01MQCN0VZ/ref=cm_sw_r_tw_apa_Qv6ozbD9R0DNA,NA,NA,lagabbiadoro PrideMonth fantasy ebook horror Amazon KindleUnlimited selfpublishing,NA,NA,NA,NA,NA,NA,NA,NA
almostjingo,741977462028926976,2017-06-10T07:54:15Z,873448209116307456,@RepGraceMeng Please speak up for #GaysForTrump who have been banned from #charlottepride there should be zero disc… https://t.co/0EtWeQlHnR,0,0,FALSE,NA,FALSE,873184106842140672,1051127714,RepGraceMeng,en,Twitter for iPhone,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873448209116307456,RepGraceMeng,1051127714,GaysForTrump charlottepride,NA,NA,NA,NA,NA,NA,NA,NA
DrBethBell,934061460,2017-06-10T07:53:49Z,873448099531943936,🌈🌈🌈 Today is about nothing but love 💛❤️💚💙💜 Happy Pride Day 🌈🌈🌈 See you at the Parade 💛❤️💚💙💜 #YorkPride #PrideMonth #YSJ 🌈🌈🌈,0,1,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,YorkPride PrideMonth YSJ,NA,NA,NA,NA,NA,NA,NA,NA
HayuuuShh,751243800,2017-06-10T07:53:13Z,873447947660271617,14. PART OF THE LGBT COMMUNITY AND PROUD ! #PrideMonth  🏳️‍🌈❤️💛💚💙💜🏳️‍🌈,0,0,FALSE,NA,FALSE,873447466833596419,751243800,HayuuuShh,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
notsoartistic_,719504893459869696,2017-06-10T07:52:54Z,873447868387934208,#Pride2017 #PrideMonth,0,0,FALSE,NA,FALSE,NA,NA,NA,und,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,Pride2017 PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
ErsyC,39035698,2017-06-10T07:52:25Z,873447745259962368,"it's #Romapride day , waiting for @GraziaMaietta #PrideMonth",0,2,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,GraziaMaietta,720581776,Romapride PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
